id,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
358,28,-5.9847646,-5.941197,-6.674296,-6.1055937,-5.3609385,-6.075467,-8.138188,-6.327996,-3.4249077,-5.3331976,-5.7139173,-6.4515886,-7.0487523,-8.247463,-7.0224466,-7.0477605,-3.4273639,-8.354687,-7.538278,-5.75448,-6.3993607,-7.0309243,-5.6004977,-7.6875806,-1.0258479,-6.1808095,-3.4286225,-7.219988,-0.8054499,-6.748471,-3.5196805,-6.516911,-7.504182,-6.9698577,-4.66093,-6.579375,-7.1491275,-6.172985,-5.374891,-6.6314416
359,28,-5.050128,-5.1993055,-4.4678006,-5.184041,-4.5066137,-3.797487,-6.6294537,-5.1920652,-4.2809324,-3.869198,-4.3198066,-5.4578753,-5.515401,-6.8057594,-5.0566864,-5.1503983,-3.2881577,-6.541915,-5.5884066,-5.8607645,-4.9027934,-5.5719414,-4.280532,-6.4549713,-1.548537,-5.520008,-3.5765955,-6.8670053,-1.2611187,-5.2089405,-1.8061419,-4.9916086,-5.508607,-4.550292,-3.5309668,-5.157011,-4.912175,-4.7877345,-4.501731,-4.9335594
360,28,-5.538498,-6.087222,-4.82419,-5.5024195,-4.163119,-3.5140905,-7.3763375,-5.8853483,-4.200231,-3.4642124,-5.1334715,-6.2185884,-5.9948545,-8.4210415,-5.3176293,-5.6523495,-4.0466967,-7.5834723,-6.920686,-6.7414002,-5.125286,-6.0873904,-4.4693565,-6.1919503,-1.9070543,-5.740322,-3.3647594,-7.7445483,-1.2184976,-5.3479457,-1.512668,-5.7022777,-5.783177,-4.833478,-2.7696698,-5.396743,-4.882907,-4.596465,-4.5923295,-4.721669
361,28,-5.203297,-5.3307533,-4.536891,-5.1474757,-4.419989,-4.7295513,-6.6449575,-5.3790865,-3.8667626,-3.9861503,-4.117152,-5.3837166,-5.7191944,-7.6200323,-5.3969193,-5.747032,-3.400022,-7.114362,-6.1478195,-6.056091,-5.206005,-5.797364,-4.1365256,-6.7685823,-1.3981732,-5.746237,-3.3130426,-7.260931,-1.107792,-5.767604,-2.1001592,-5.5013576,-5.936536,-4.7896833,-3.7918687,-5.4491878,-5.1931334,-5.29354,-4.662658,-5.285979
362,28,-5.9369473,-4.353433,-6.761687,-5.660439,-5.2093363,-5.502047,-7.365213,-6.184295,-3.132628,-4.9797816,-6.0155764,-6.6872053,-6.7267613,-7.3375754,-7.0439425,-6.0211215,-2.8725667,-7.9313235,-6.028586,-6.5586963,-6.022438,-6.7264767,-6.3662558,-7.7731214,-2.1222925,-5.114225,-2.7715192,-7.395723,-0.87697256,-6.2477665,-1.6091989,-5.885698,-7.1823797,-6.116897,-4.8145385,-6.261664,-8.172282,-5.93163,-4.2478533,-6.298469
363,28,-6.01621,-5.3971696,-5.241634,-5.1902204,-5.3054633,-4.986794,-7.197127,-6.1351295,-2.6794782,-3.921526,-3.8894825,-5.6234565,-6.138457,-6.5283732,-5.758988,-5.756204,-2.7415557,-6.9745803,-6.6546483,-5.57096,-3.3317657,-5.6340976,-5.9661837,-6.868941,-2.4641123,-8.831672,-4.742068,-5.0476403,-0.5884577,-5.8835864,-4.6916695,-6.389439,-6.897491,-5.6738195,-3.596609,-5.720263,-5.9651465,-4.6583233,-4.7618704,-5.0044346
364,28,-6.2304983,-5.647824,-6.597919,-6.975968,-5.3472457,-5.125948,-9.14742,-6.930999,-3.3888273,-4.2883177,-6.1742034,-7.289938,-7.0829325,-7.2637024,-6.485289,-6.1608124,-4.074647,-8.380261,-6.7059526,-7.31315,-4.879502,-7.101511,-6.246788,-8.278178,-2.3333302,-7.1499844,-4.780454,-8.603566,-0.35329443,-5.98834,-3.8410692,-6.3054137,-7.232395,-5.78445,-3.1466322,-6.295353,-6.631765,-5.5247626,-5.9005756,-5.5007977
365,28,-5.015428,-4.3499494,-5.077653,-5.332564,-6.188796,-6.081366,-6.2627206,-5.161445,-4.1888194,-4.280098,-3.8335376,-5.8793817,-6.0517387,-5.90101,-5.6106462,-5.7678766,-3.1825333,-6.632073,-5.421729,-6.28127,-5.025285,-6.006903,-5.599751,-7.4557557,-1.6812161,-4.49172,-4.7688565,-6.5546904,-0.9307083,-5.9456553,-1.7985522,-4.577261,-5.8872466,-5.244053,-3.9445157,-6.3574867,-6.9126115,-5.837235,-4.331499,-5.6479936
366,30,-6.385551,-5.68887,-5.338869,-5.6920896,-6.556375,-7.060377,-7.690351,-6.279792,-3.6076965,-4.8875375,-4.9998507,-6.6933556,-7.2860513,-8.097293,-6.8711734,-6.9150224,-4.3328977,-9.216083,-6.792955,-6.6357903,-6.269779,-7.183546,-6.242146,-7.549149,-2.6619682,-6.20131,-3.7979727,-8.007661,-1.1933575,-7.002577,-0.7556711,-5.867469,-7.5851865,-6.0974307,-5.202229,-7.1089697,-9.15087,-6.3713384,-3.4362323,-6.5679955
367,28,-5.8548923,-5.927567,-5.4639935,-6.1123524,-5.1829004,-4.0728283,-8.166253,-6.200486,-3.7614841,-3.855307,-5.743755,-7.036879,-6.539332,-7.4753194,-5.9343104,-5.5607514,-4.5683985,-8.017339,-5.857949,-7.3289456,-4.9416256,-6.605952,-5.8486056,-7.0375752,-2.5368624,-6.506938,-4.035709,-8.840394,-0.43021333,-5.473939,-2.7597055,-5.935675,-6.394646,-5.1007876,-3.6478968,-5.978732,-6.537305,-5.0873775,-4.4908,-5.2090263
368,28,-6.565258,-5.3647304,-6.8088884,-5.625493,-5.570227,-5.226828,-6.7828574,-5.952276,-2.6685178,-5.8211603,-5.591371,-6.88681,-6.8249774,-7.4865766,-7.171256,-5.947264,-3.6044533,-7.905662,-6.214984,-6.5728307,-4.913545,-6.3574953,-6.4884677,-4.8592196,-2.4333994,-7.9904428,-3.2444289,-7.3028603,-0.4769204,-6.0134616,-3.1174984,-4.762184,-7.408162,-6.701821,-5.1889067,-6.1620193,-7.50297,-5.014498,-3.8043044,-6.1259217
369,28,-6.4590087,-5.0205917,-5.8473577,-3.966158,-4.9627967,-4.847602,-6.37365,-6.1342077,-3.3988066,-4.480759,-4.6523485,-6.488227,-6.285757,-6.9361076,-6.4335847,-5.8206377,-2.5936637,-7.4831085,-6.942758,-6.9238286,-4.1563663,-5.7707915,-5.6443896,-5.5527697,-2.1430187,-8.209563,-2.3734794,-7.140679,-1.0373505,-5.6766624,-2.4719439,-5.047281,-7.440649,-6.02514,-4.5568075,-5.7136235,-6.074866,-4.094003,-2.478755,-5.3347726
370,24,-5.205487,-4.678988,-4.1830072,-4.47138,-4.208629,-4.0666733,-5.807669,-5.152982,-3.3615646,-3.6394324,-3.3728294,-4.7325377,-5.1794953,-5.981821,-4.974953,-4.8668547,-2.2364285,-5.942213,-5.441314,-5.228324,-4.1510754,-4.988026,-4.3343873,-5.7628617,-1.5854384,-6.3155656,-3.4988394,-5.386354,-1.6250015,-5.2526627,-2.3981104,-5.334003,-5.6235523,-4.2619715,-3.5850258,-4.9341755,-4.653264,-4.6347203,-4.394013,-4.6668644
371,28,-5.659781,-5.4532275,-4.8742776,-5.0477014,-3.9690344,-4.2352247,-7.0564866,-5.740826,-2.6319222,-3.9126365,-4.6641107,-5.5659866,-5.7963867,-7.779679,-5.5940785,-5.3243537,-3.1638455,-7.372499,-6.4089704,-5.972036,-4.763759,-5.7272153,-4.2462497,-5.86486,-2.094163,-6.5419445,-3.1535447,-7.1024013,-0.76781815,-5.398752,-3.203964,-6.3549953,-6.1964364,-4.631094,-3.7300751,-5.06517,-4.999422,-5.237852,-4.9349427,-4.945825
372,28,-5.799287,-5.565937,-5.6968393,-5.6920147,-4.76083,-4.6601315,-8.090549,-6.1951017,-3.6900666,-3.9013627,-5.5918837,-6.552248,-6.4465714,-7.115654,-5.892152,-5.867338,-3.9224558,-7.8277664,-6.154229,-6.4795313,-5.152939,-6.487314,-5.5878897,-7.329316,-1.9878929,-6.29718,-3.5604198,-7.754528,-0.56605315,-5.7803564,-2.5754135,-6.1339016,-6.7089834,-5.0753956,-3.74775,-5.9356146,-6.266159,-5.2054443,-4.716385,-5.2353725
373,30,-5.4196486,-4.550557,-4.7460747,-4.4776945,-5.934487,-5.043645,-5.7255554,-5.192829,-3.6082482,-4.1755342,-3.9076722,-5.11356,-5.6667805,-6.3212724,-5.6307755,-5.567529,-3.0627718,-6.680297,-5.7769394,-5.8117614,-5.277475,-5.545974,-5.1882486,-6.0289774,-2.0433388,-5.2927094,-3.07977,-6.1197476,-1.4315362,-5.7125387,-1.2580328,-4.602268,-6.060938,-4.84853,-4.808754,-5.8433905,-6.3011994,-5.3423495,-3.1374373,-5.4735417
374,28,-6.714594,-6.5188036,-6.225999,-6.228034,-6.25183,-5.1840763,-8.52931,-7.042884,-3.85192,-4.2275505,-5.9727592,-7.0519733,-7.18818,-8.550346,-6.7244225,-6.5885534,-3.9339273,-8.838263,-7.832836,-7.5405645,-5.114662,-7.060526,-5.9547853,-7.680702,-2.7231672,-7.8371468,-3.5860157,-9.157715,-0.25779653,-6.3856544,-4.2310677,-7.2057705,-7.711952,-5.723441,-4.8157454,-6.6560383,-6.682849,-6.4660854,-4.812148,-5.5734644
375,28,-5.418524,-4.665784,-4.976726,-5.1377506,-4.8051734,-4.475936,-5.9595366,-5.4448957,-3.1116538,-4.0486135,-4.601015,-5.4952927,-5.649811,-7.1248255,-5.5397396,-5.26014,-2.649084,-6.448377,-6.0380893,-5.8037915,-4.0844054,-5.4668937,-4.7927446,-5.902081,-2.4133117,-5.936878,-3.1667635,-6.316812,-0.74769634,-5.569345,-2.6927574,-5.5982447,-6.05963,-4.4735203,-4.0517497,-5.3173356,-5.7787495,-5.642483,-4.4868484,-4.7253466
376,30,-6.881337,-5.733961,-6.387059,-6.9658756,-6.771824,-6.9521236,-9.643083,-7.586423,-4.837302,-4.432783,-5.8579187,-8.0729065,-7.867529,-7.39132,-7.1641693,-7.1760035,-4.6550035,-9.375752,-6.6332884,-9.072846,-7.79251,-8.273059,-6.5989504,-8.52241,-1.4016292,-5.2376404,-4.6081514,-11.317937,-2.3197272,-7.553707,-0.5660279,-5.827837,-7.3946114,-5.122016,-4.638191,-7.952566,-8.977807,-6.671605,-6.23353,-7.313657
377,28,-4.951974,-4.724048,-4.7863083,-5.9936056,-5.2353573,-4.9063044,-7.050082,-5.496524,-4.8138037,-3.8073204,-5.2583246,-6.1087093,-6.05478,-6.036401,-5.296777,-5.4878597,-2.6061034,-6.4807243,-4.921178,-6.1488676,-5.436283,-6.101321,-5.112626,-7.2284966,-1.522882,-4.6202593,-4.3015776,-6.7073584,-1.0779412,-5.828059,-1.7747781,-4.9732738,-5.6651926,-4.8004866,-4.6595755,-5.926859,-6.890628,-5.3160524,-4.619075,-5.5823107
378,28,-6.722704,-6.6856623,-5.964039,-6.16864,-5.1953287,-5.878724,-8.580058,-6.46527,-2.5605495,-5.3699603,-6.504622,-6.94707,-7.3254366,-9.414695,-7.3725505,-6.371777,-4.707995,-9.8599415,-6.180894,-6.784125,-6.8125677,-7.4727764,-5.6083837,-7.367418,-2.9333732,-6.400134,-2.5530198,-9.984616,-0.431842,-6.7176414,-2.5991046,-8.062438,-7.877572,-5.658143,-5.849912,-6.6221676,-8.275205,-7.5331078,-4.7132154,-6.6352324
379,28,-8.685412,-8.486145,-8.711115,-8.877091,-8.58487,-7.1785808,-11.980494,-8.687209,-6.160116,-6.553081,-7.92873,-9.6750145,-10.143652,-11.280648,-9.019696,-8.751754,-6.252102,-11.625404,-9.2321005,-10.060643,-7.758803,-10.054992,-8.302434,-11.373737,-3.713433,-9.21707,-6.6057997,-12.20139,-0.068821594,-8.493397,-3.5926821,-7.9429507,-9.92477,-8.392851,-6.342415,-9.27536,-9.85342,-7.96303,-6.9907994,-8.419956
380,28,-5.8561563,-5.366534,-5.902121,-6.7989,-6.040422,-5.212489,-8.903457,-6.5191474,-4.051834,-4.0320826,-5.3578353,-6.957062,-6.8988514,-6.8500667,-6.2106395,-5.688753,-2.9128857,-7.548598,-5.663319,-7.3063197,-5.6358743,-7.024697,-5.6127634,-8.486985,-1.3519577,-6.024796,-5.6491027,-8.483355,-0.67884195,-6.032982,-3.0101023,-6.407726,-6.668574,-5.44721,-3.7669797,-6.4710193,-7.3274503,-5.9295983,-5.947989,-6.1978025
381,28,-7.117794,-7.1896358,-5.8809977,-6.3263993,-5.717989,-4.4912586,-9.442985,-7.4670553,-2.6290135,-3.797916,-5.9164023,-6.753212,-7.3920455,-9.38235,-6.6467843,-6.865171,-4.7593355,-9.362868,-8.634404,-6.95921,-4.718947,-7.3171144,-6.1456,-7.8905487,-2.9367373,-8.610458,-3.328827,-8.534616,-0.36901608,-6.6735463,-3.6674583,-7.9661736,-8.106834,-4.93451,-3.772624,-6.652511,-7.0932407,-6.6497517,-5.202518,-4.8128557
382,28,-5.472993,-4.989584,-5.4382696,-5.485428,-4.2603035,-4.2958746,-7.286335,-5.8166046,-3.2860281,-3.906487,-5.0428715,-5.841449,-5.903613,-6.830142,-5.503024,-5.373192,-3.0080345,-7.0110073,-6.073449,-6.0931234,-4.8676524,-5.905279,-4.8212576,-6.4839325,-1.7837214,-5.666377,-3.7771518,-6.821019,-0.882622,-5.4265785,-2.2366767,-5.5863495,-6.145322,-4.80717,-3.4587662,-5.3600817,-5.2629995,-5.147524,-5.104871,-4.934677
383,28,-6.607498,-6.3242693,-6.5613513,-6.8739004,-5.7147512,-4.8323455,-9.170349,-6.8502955,-3.0431128,-4.476016,-6.476527,-7.2602654,-7.3452835,-8.360778,-6.8208184,-6.135434,-4.5484757,-9.011854,-6.9395037,-7.259972,-5.476355,-7.464289,-5.999196,-8.06465,-2.424569,-6.8924794,-3.7895067,-9.17778,-0.4733179,-6.2284746,-2.1835563,-6.8674874,-7.4414864,-5.392215,-3.5503502,-6.4720955,-7.5603533,-6.524644,-5.4113193,-5.539292
384,28,-7.127843,-6.2147074,-6.6816516,-6.9292965,-6.500428,-6.4305773,-9.599786,-7.493968,-4.6312075,-4.693581,-5.7169776,-7.490626,-8.014342,-8.799697,-7.34654,-7.51359,-3.7771974,-9.41175,-8.248478,-8.281862,-6.21641,-7.9931293,-6.0962434,-9.165442,-1.3141356,-7.8714,-4.0329227,-10.045365,-0.6470518,-7.466491,-2.2548907,-6.4493823,-8.2979965,-6.3293576,-4.433346,-7.4703097,-7.7683787,-6.0866923,-5.8734765,-6.7490387
385,30,-5.2114825,-5.3002386,-6.621287,-6.9594736,-6.010138,-5.41233,-8.188022,-5.857472,-5.4610777,-5.0941343,-6.589398,-7.369579,-7.0015645,-7.0028243,-6.1532435,-6.785143,-4.939141,-7.8305354,-6.180184,-7.3136563,-6.773704,-7.2345314,-6.480765,-8.40641,-1.9367757,-4.215105,-4.293716,-8.006219,-1.1236925,-6.3125386,-0.93566185,-4.2035875,-6.0416455,-6.180233,-4.349821,-6.8922467,-7.8017497,-4.568649,-4.8240666,-6.4552407
386,28,-11.217488,-9.832275,-11.511974,-11.844234,-9.90333,-9.439631,-16.97551,-12.527018,-7.4786367,-6.5735393,-11.270918,-13.454339,-13.239678,-13.222003,-11.602138,-11.450421,-7.978332,-15.4089155,-11.955128,-14.389966,-9.988689,-13.605596,-10.422364,-15.382312,-3.1224947,-11.243694,-6.8701954,-18.399324,-0.07262328,-11.013597,-3.9214196,-9.91604,-13.036602,-9.279167,-6.1545577,-11.913344,-13.067365,-9.205639,-9.746336,-10.113832
387,30,-7.0661097,-6.0579147,-4.9750032,-5.9850464,-5.7891254,-5.4320517,-8.468668,-7.477459,-4.53487,-3.5098135,-5.2228813,-7.185072,-7.061223,-8.28657,-6.4362965,-6.110594,-3.3856776,-8.59881,-7.5490932,-8.621532,-6.0561323,-7.2107716,-4.4979,-7.519184,-1.9460466,-6.70446,-3.2930152,-9.644078,-2.172188,-6.9242306,-0.63319945,-7.2538958,-7.274432,-3.6506295,-4.408739,-6.522126,-7.501833,-6.310916,-5.5581093,-5.614315
388,28,-5.3133225,-4.0152335,-5.6478457,-4.7142425,-4.851418,-4.44186,-5.8482533,-5.481672,-3.1545877,-4.389622,-4.9657426,-5.4729714,-5.654659,-6.6053896,-6.078215,-5.2885714,-2.1800075,-6.3888793,-5.467604,-5.999131,-5.3265557,-5.6426435,-5.4996924,-6.648422,-1.8690895,-4.6120844,-2.493559,-6.2140355,-1.3689448,-5.653128,-1.8303968,-5.575948,-6.179707,-4.9707828,-4.738725,-5.604753,-6.6500373,-5.7447267,-3.7556252,-5.4928575
389,28,-6.709996,-6.4782743,-6.0117598,-6.946633,-6.0713525,-5.6051326,-9.544797,-7.1928616,-4.3921537,-4.133155,-6.8301153,-7.9872513,-7.709782,-8.229654,-6.9211726,-6.556001,-4.8867044,-9.539521,-6.542607,-8.170926,-5.970559,-7.8950367,-6.2360487,-8.960543,-2.6269917,-6.8241405,-3.547481,-10.4566765,-0.34214205,-6.7504463,-2.3206167,-7.162774,-7.767429,-5.1061597,-4.804148,-7.0822086,-8.745674,-6.6185417,-4.8953648,-5.9478617
390,28,-6.9434843,-6.289385,-7.4712267,-7.2967973,-6.160216,-5.9639816,-9.626355,-7.168228,-4.700846,-5.3375854,-6.856118,-7.7470055,-8.051558,-9.119775,-7.5604005,-7.303138,-4.7515454,-9.406312,-7.382781,-8.1802225,-6.7235312,-8.195603,-6.4462585,-9.555291,-1.9867115,-7.02252,-4.0979614,-10.325,-0.36202723,-7.172965,-2.3862987,-6.5044594,-8.186282,-6.625003,-4.791936,-7.3832164,-7.6754336,-6.597392,-6.1321993,-6.951027
391,28,-5.894873,-5.859841,-5.1488523,-5.303327,-4.4157495,-5.0765905,-7.202173,-5.6095037,-2.0916238,-4.836941,-5.510779,-5.8876853,-6.2560725,-8.17801,-6.43173,-5.5146356,-3.9449196,-8.492121,-5.4306703,-5.725673,-5.981859,-6.3580103,-4.86738,-6.1335254,-2.5226688,-5.5673876,-2.2964644,-8.28919,-0.8108314,-5.8790464,-2.2702084,-7.076584,-6.7989416,-4.9396925,-5.04728,-5.707956,-6.92291,-6.7829,-4.2727885,-5.789578
392,28,-5.5881457,-6.483555,-4.0708284,-5.109177,-5.3361397,-4.8658133,-7.355331,-5.5253277,-4.674751,-4.3699923,-3.3794806,-5.620267,-6.257254,-7.203216,-5.3410034,-6.3995056,-5.0950985,-7.941307,-6.027592,-6.3010473,-5.2883162,-6.159087,-5.5296135,-7.3705635,-2.0255294,-7.0696263,-4.275471,-7.357155,-0.6009678,-6.1738477,-2.2266498,-5.0089765,-6.2415657,-5.121818,-4.529491,-6.3416066,-5.929524,-4.708485,-4.1908684,-5.6021323
393,28,-7.0889053,-6.7309756,-5.25087,-6.6792455,-6.509627,-6.5087695,-9.663824,-7.6293445,-3.449726,-3.311274,-5.2191863,-7.0868554,-7.694537,-8.907936,-6.7131686,-7.109967,-4.1650677,-9.41139,-7.986275,-8.035246,-5.6163344,-7.7314796,-5.415086,-9.030394,-1.8026232,-8.426448,-4.400566,-8.805657,-0.54804075,-7.5765796,-2.331654,-7.7923183,-7.9265733,-5.0890594,-4.0235972,-7.1513357,-8.395155,-6.3755646,-5.8252053,-6.1169577
394,28,-5.9338303,-5.194074,-5.8167977,-4.802799,-5.791907,-5.3872156,-7.1185355,-5.7574873,-2.9996176,-4.6421356,-4.7682514,-5.9277887,-6.3922777,-7.0152726,-6.37267,-6.108578,-3.8715582,-8.140429,-6.2844,-5.999042,-5.6429076,-6.307673,-6.0319486,-6.8265333,-2.2643008,-6.328093,-2.662774,-7.5393357,-0.68513644,-6.016836,-2.13271,-5.7722545,-6.9650593,-5.4866977,-5.0084796,-6.2403674,-7.0408444,-5.5258603,-3.4385734,-5.858237
395,24,-6.870681,-5.8855534,-5.9282675,-6.809387,-5.9166975,-6.0586185,-10.149843,-7.360284,-4.494345,-4.2066402,-5.072113,-7.631139,-7.679468,-7.4240894,-6.84649,-6.5695686,-3.3430932,-8.794187,-6.201231,-8.263067,-6.7780247,-7.798546,-6.225086,-8.6696005,-1.0156538,-6.427005,-5.2142057,-9.445008,-1.3619721,-7.191881,-1.3658102,-7.042636,-7.45809,-5.419306,-4.2587605,-7.28944,-8.726935,-5.4378986,-6.6054754,-6.959571
396,28,-6.0995502,-6.435051,-3.6099658,-4.806405,-5.625003,-6.055252,-6.191716,-5.685859,-4.140146,-4.391531,-3.1707087,-5.128482,-6.2954655,-8.443997,-5.832085,-6.8690495,-3.7700815,-7.889777,-7.712505,-5.5415635,-5.5199127,-6.071618,-3.9790344,-5.7079773,-1.5968908,-6.716827,-2.4169679,-6.8438463,-1.0993813,-6.8825455,-2.0214114,-5.8810377,-7.0319552,-4.4955435,-5.1557903,-6.337392,-6.070957,-5.802273,-3.9867892,-5.438428
397,24,-5.0510244,-4.2213316,-5.0697103,-4.445482,-4.122808,-4.182696,-6.272928,-5.333038,-4.677061,-4.0340157,-4.4262486,-5.5358047,-5.474931,-5.740597,-5.278424,-5.419532,-2.3502913,-5.918909,-5.2121987,-5.971979,-5.3924594,-5.3994107,-5.095622,-6.5709248,-1.2858888,-5.1185746,-3.7171526,-5.772146,-1.6877104,-5.4236517,-1.8625227,-4.315972,-5.683765,-5.208207,-4.4357443,-5.3528666,-5.12974,-3.6999993,-4.3861814,-5.539838
398,28,-5.316847,-5.588214,-4.16665,-5.2131844,-4.61477,-4.1928234,-7.3282557,-5.8437777,-4.6690154,-3.363004,-4.231346,-5.7485256,-5.959921,-7.521509,-5.117665,-5.908945,-3.4509068,-7.252496,-6.535962,-6.5046225,-4.963417,-6.076339,-4.5857058,-7.509841,-1.5350513,-5.7724094,-3.3807564,-7.762244,-1.2600377,-5.885585,-1.6561463,-5.6446047,-6.038643,-4.030523,-3.617626,-5.7896585,-5.6358833,-5.1912284,-4.477078,-4.769224
399,28,-5.952145,-6.217227,-5.0927806,-6.962691,-5.487132,-5.577294,-9.231046,-6.581071,-4.872531,-3.6801605,-5.7087407,-7.074384,-7.165012,-7.777723,-5.738867,-6.393082,-4.2981553,-8.269838,-6.3120666,-7.5951586,-5.8020067,-7.327928,-5.1678195,-8.762546,-1.9896345,-5.817181,-5.159344,-8.714788,-0.5318075,-6.6209874,-1.9930453,-6.2847037,-6.653462,-4.5850773,-4.115505,-6.731863,-7.1354175,-6.0421834,-6.224515,-5.717772
400,28,-5.1570024,-4.560438,-5.271414,-5.1971607,-4.8556414,-5.6047106,-6.3005447,-5.1208925,-3.9592822,-4.4540377,-5.081978,-5.8501844,-5.8486624,-6.5929956,-5.793848,-5.4717855,-3.3518298,-7.156868,-5.035015,-6.182748,-5.7730503,-5.9621906,-4.6151247,-6.6366205,-1.8981776,-4.6295137,-2.6638358,-7.50618,-1.2495191,-5.8248796,-1.2921212,-5.4217253,-5.911169,-4.902577,-4.975374,-5.637746,-6.532441,-5.5732527,-4.281829,-5.7861576
401,28,-5.636958,-5.707157,-5.281699,-5.807577,-4.6870193,-4.084059,-7.9805975,-5.954446,-3.6568298,-3.8862007,-5.430581,-6.7405367,-6.3964567,-6.9299107,-5.7532663,-5.3711834,-3.8138494,-7.7370167,-5.6069984,-6.568013,-4.662281,-6.3662815,-5.713085,-7.330082,-2.4540966,-6.168314,-3.6263988,-7.612459,-0.5321171,-5.5319166,-2.522661,-6.381386,-6.30478,-4.7741623,-3.7233741,-5.791626,-7.016555,-5.119197,-4.5082417,-4.9336967
402,28,-5.8270082,-5.1759443,-5.837142,-5.603437,-5.273921,-5.1312776,-8.057966,-6.007453,-3.6157994,-4.589394,-4.8014226,-6.236248,-6.532039,-6.8077784,-6.3339577,-5.9935837,-3.390486,-7.812148,-5.639267,-6.636076,-6.122916,-6.6080317,-5.815519,-7.700757,-1.4343524,-5.7168403,-3.8436022,-7.901211,-0.77679545,-6.151888,-2.1918542,-5.838553,-6.7078223,-5.608059,-4.565061,-6.2986474,-6.9034753,-5.338216,-5.073083,-6.3169494
403,28,-5.7534614,-6.023541,-6.4149175,-5.5542917,-5.8349037,-4.8751383,-7.2496977,-5.6103716,-3.4541783,-5.286819,-5.5974727,-6.269888,-6.678241,-8.035116,-6.5183716,-6.298907,-4.378023,-8.118042,-6.651246,-5.8916674,-5.7440796,-6.585812,-6.28513,-7.0993423,-2.7863803,-5.8096905,-3.3837106,-7.572751,-0.31800374,-5.8395762,-3.4104443,-6.0160794,-6.856266,-6.232661,-4.9765196,-6.417163,-6.6172647,-6.2042522,-3.9138973,-5.9115605
404,28,-5.488311,-4.8433847,-6.2699995,-5.3372135,-5.5410757,-5.622784,-6.573289,-5.1599765,-3.2115989,-5.674073,-5.288653,-5.9871955,-6.3624997,-7.708616,-6.656079,-5.9315696,-3.6967163,-7.7261343,-5.5336027,-5.8896337,-6.410517,-6.4025273,-5.7177205,-6.944488,-2.261376,-4.745081,-2.8800485,-7.652827,-0.59526014,-6.1066318,-2.1490753,-5.6774983,-6.4846783,-5.91026,-5.546835,-6.2369933,-7.3886247,-6.5070543,-4.3473167,-6.5900908
405,28,-6.133481,-5.5271316,-5.5235696,-5.7744837,-5.127749,-5.271727,-7.524247,-6.5523434,-3.2063928,-4.0254173,-4.690834,-5.933559,-6.587082,-8.050405,-6.2565117,-6.5266957,-3.1993651,-8.009288,-7.951141,-6.518764,-5.135297,-6.602563,-4.83637,-7.2951913,-1.4461523,-6.2530136,-2.5657735,-7.7905674,-1.1016389,-6.5282254,-2.0715556,-6.1661015,-7.15356,-4.5039744,-3.4050975,-6.2066875,-6.1512713,-6.2061796,-5.219224,-5.039068
406,28,-5.2837915,-4.825632,-5.6249037,-5.552985,-4.5264835,-4.83967,-7.0565844,-5.496913,-3.4004753,-4.351115,-4.9137354,-5.7970963,-5.9966288,-6.921851,-5.6881723,-5.489132,-2.6832356,-6.8088284,-5.861944,-5.9639187,-4.9396677,-5.932412,-4.897629,-6.8836155,-1.7116799,-5.497572,-4.0172877,-6.5278187,-0.79467463,-5.64466,-2.4727757,-5.620453,-6.112973,-5.350093,-3.9892435,-5.5154657,-5.8535414,-5.3492346,-5.1034155,-5.427311
407,28,-5.139574,-5.2139087,-5.1982,-6.0458913,-5.816725,-4.652682,-7.4877963,-5.5328975,-5.360697,-4.0721703,-5.2727785,-6.69156,-6.398022,-7.066647,-5.561085,-5.6897407,-3.866712,-7.206567,-5.4597735,-7.143955,-5.580577,-6.5195613,-5.562205,-8.064126,-2.380004,-4.586634,-4.516049,-7.739058,-0.89159334,-5.7749877,-1.1671411,-5.162852,-5.7799563,-5.051663,-4.5772104,-6.2362056,-7.4419,-5.246528,-4.224081,-5.6833
408,28,-5.4936123,-5.8169575,-4.8628855,-5.996154,-4.6967163,-4.168082,-8.191614,-6.0011415,-3.7960637,-3.8479383,-5.2297516,-6.682315,-6.3084974,-7.1050043,-5.5069513,-5.603298,-3.6862571,-7.4802866,-5.9762516,-6.569336,-4.8892136,-6.362108,-5.152234,-6.5407486,-1.3141265,-6.2682476,-4.066649,-8.144633,-0.998842,-5.6297417,-2.246953,-5.5933037,-6.0104256,-4.9013586,-3.1592038,-5.801091,-6.5358076,-4.605854,-4.9729004,-5.222192
409,28,-6.6290417,-5.909911,-7.5265074,-6.693384,-6.3659,-6.1692705,-8.422656,-6.580932,-3.9278414,-6.016369,-6.734838,-7.4992237,-7.6602907,-8.607919,-7.677216,-6.837132,-4.567092,-9.168868,-6.935797,-7.513568,-6.3287277,-7.587835,-6.7655506,-8.729635,-3.3187757,-7.088217,-3.6682248,-9.008462,-0.18054499,-6.8335156,-3.4358766,-6.608226,-7.975008,-7.3062897,-6.0306973,-6.9669113,-8.2941,-6.7008996,-4.79498,-7.047223
